ID,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
EC63330,0,4,5,7,2022,7,5,1700,0,0,0,2,7,0.71,0,0,6,1,1,0,7,2,2,1,-1,-1,1,0,0,-1,-1,0,1,5,3,5,0,-1,55,0,-1,0,0,30,1,29000,0,0,45.0,2,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.71
EC14376,0,0,7,24,2022,1,2,1400,0,0,0,2,65,1.0,2,0,1,1,3,0,5,3,4,1,-1,-1,1,0,0,-1,-1,0,1,7,3,4,0,-1,57,0,-1,0,0,35,1,26000,0,0,65.0,1,6,0,0,2,0,1,1,0,0,0,0,0,0,0,0,66.0,0,6,6,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65001.0
EC29032,0,17,8,16,2022,3,4,900,0,1,0,2,4,26.63,1,0,2,1,1,0,2,3,2,2,-1,-1,0,0,0,-1,-1,0,5,8,0,4,40,3,48,10,1,10,3,60,1,90000,1,0,26.0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,47.0,1,1,2,2,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026.63
EC30484,0,0,7,21,2022,3,2,1200,0,0,0,3,18,8.13,0,0,4,1,1,0,4,3,2,1,-1,-1,0,0,0,-1,-1,0,1,7,1,4,0,-1,57,0,-1,0,0,35,1,31000,0,0,41.0,1,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,52.0,0,6,2,0,0,0,2,4,0,0,0,0,0,1,1,1,26.0,2,9,0,0,3,0,0,6,1,0,0,0,0,1,1,18008.13
EC61376,0,18,27,4,2022,7,2,1400,0,0,0,2,3,87.15999999999998,0,0,7,2,0,5,8,1,0,1,-1,-1,1,0,0,-1,-1,0,3,26,2,2,0,-1,32,0,-1,0,0,25,1,13000,0,1,13.0,1,5,0,0,6,0,1,3,0,0,0,0,0,4,1,1,18.0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3087.16
EC62570,0,8,86,6,2022,7,4,1400,0,1,0,2,11,11.97,0,0,6,1,1,0,7,3,2,2,-1,-1,0,0,0,-1,-1,0,5,91,0,4,84,4,48,8,1,10,0,60,1,84000,1,0,83.0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,50.0,0,1,2,2,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11011.97
EC65377,0,0,-1,13,2022,7,4,1200,0,0,0,2,69,29.04,0,0,1,1,1,0,5,2,2,1,-1,-1,1,0,0,-1,-1,0,2,-1,0,4,13,0,48,10,-1,0,0,40,1,46000,1,0,20.0,1,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,58.0,0,1,2,2,0,0,2,2,0,0,0,1,5,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69029.04
EC25533,0,8,-1,27,2022,2,1,200,0,0,0,1,39,4.16,0,0,5,1,0,3,6,4,3,1,13,-1,0,0,6,-1,-1,1,5,-1,0,4,40,4,48,10,1,4,0,60,1,86000,1,0,23.0,1,0,0,2,11,20,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39004.16
EC40129,0,17,8,14,2022,4,5,1100,0,0,0,2,35,0.04,0,0,0,1,0,0,0,2,0,1,-1,-1,6,1,0,1,-1,0,1,8,0,4,0,-1,65,0,-1,0,0,45,1,51000,0,0,,2,2,2,0,8,0,0,1,0,0,0,0,0,3,2,0,36.0,0,1,1,2,0,0,1,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000.04
EC37770,0,0,2,8,2022,4,6,700,0,1,0,2,4,8.67,1,0,0,1,0,0,0,2,0,2,-1,-1,0,0,0,-1,-1,0,5,2,0,4,16,1,48,8,-1,0,3,60,1,140000,1,0,20.0,2,0,3,0,3,11,0,1,0,0,0,0,0,0,0,0,62.0,0,1,1,0,0,0,2,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008.67
EC14858,0,4,5,23,2022,1,1,1400,0,1,0,2,7,0.31,0,0,7,1,2,4,2,3,0,2,-1,-1,1,0,0,-1,-1,0,1,5,3,3,0,-1,48,0,-1,0,0,30,1,13000,0,1,25.0,2,0,3,0,6,0,0,1,0,0,0,0,0,4,1,0,52.0,1,1,1,2,0,0,2,5,0,0,0,0,0,1,1,1,41.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7000.31
EC23709,0,0,77,22,2022,2,3,1700,0,0,0,2,4,20.4,1,0,0,1,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,79,0,6,20,1,72,10,-1,0,3,60,1,124000,1,0,19.0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,29.0,1,1,2,2,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020.4
EC69464,0,15,22,29,2022,7,6,2300,0,0,0,1,24,1.99,0,0,5,6,0,3,6,4,3,1,41,-1,1,0,1,-1,-1,0,1,22,3,4,0,-1,44,0,-1,0,0,35,1,7200,0,0,29.0,1,0,3,2,17,0,0,12,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24001.99
EC33936,0,0,-1,25,2022,3,6,200,0,0,0,1,58,9.42,0,0,4,1,1,3,6,4,3,1,22,12,0,0,2,-1,-1,0,1,-1,1,4,0,-1,44,8,-1,0,0,55,1,29000,0,0,22.0,2,0,2,2,4,0,0,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58009.42
EC25822,0,17,36,15,2022,2,3,1800,0,0,0,2,47,0.11,0,0,6,2,0,5,7,1,0,1,-1,-1,1,0,1,-1,-1,0,4,36,-1,6,0,-1,80,0,-1,0,0,0,1,0,0,0,54.0,1,0,3,2,4,0,0,3,0,0,0,1,1,0,0,0,68.0,0,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000.11
EC18407,0,8,79,20,2022,1,5,1700,0,0,0,2,11,10.89,0,0,2,12,1,0,2,3,2,1,-1,-1,0,0,1,-1,-1,0,5,81,0,4,84,4,48,10,1,10,0,60,1,90000,1,0,29.0,1,2,2,0,16,0,0,14,0,0,0,0,0,0,0,0,43.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.89
EC66869,0,0,29,11,2022,7,2,1800,0,0,0,2,4,5.36,1,0,6,4,1,2,7,3,2,1,-1,3,0,0,0,-1,-1,0,5,28,0,4,16,1,48,8,-1,0,3,60,1,126000,1,0,31.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.0,0,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005.36
EC39585,0,1,-1,9,2022,4,7,600,0,0,0,1,3,268.37,5,1,6,1,0,10,6,4,3,1,-1,-1,0,0,3,-1,-1,0,7,-1,4,2,0,-1,24,8,-1,0,0,50,1,18000,0,0,53.0,1,5,3,2,6,0,0,1,0,0,0,1,7,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268.37
EC15786,0,9,-1,23,2022,1,1,1000,0,0,0,1,3,23.6,4,1,6,1,1,3,6,4,3,1,13,-1,0,3,0,-1,-1,0,7,-1,1,2,0,-1,24,3,-1,0,0,50,1,1900,0,1,12.0,2,0,3,0,6,0,1,1,0,0,0,0,0,4,1,0,44.0,1,1,1,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023.6
EC61582,0,26,-1,3,2022,7,1,1700,0,0,0,1,3,0.11,5,1,0,17,0,3,6,4,3,1,22,-1,0,0,0,-1,-1,0,4,-1,-1,1,0,-1,14,8,1,5,0,0,1,0,0,0,78.0,2,0,0,0,24,0,1,1,0,0,0,0,0,1,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.11
EC66299,0,10,-1,14,2022,7,5,100,0,1,0,2,19,100.56,5,1,0,1,0,0,0,3,0,3,-1,-1,0,0,2,-1,-1,0,8,-1,0,4,100,6,48,10,1,4,0,70,0,9400,1,0,35.0,2,0,0,2,12,0,0,1,0,0,0,2,4,2,0,0,55.0,0,1,2,2,0,0,2,5,0,0,0,2,2,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19100.56
EC65838,0,17,67,19,2022,7,3,2000,0,0,0,2,98,3.05,2,0,6,9,1,5,7,3,2,1,-1,-1,2,0,5,-1,-1,0,1,68,1,3,0,-1,66,0,-1,0,0,45,1,16000,0,0,19.0,0,0,3,2,6,0,0,14,0,0,0,0,0,0,0,0,38.0,2,1,1,2,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98003.05
EC09561,0,4,5,2,2022,1,1,2000,0,0,0,1,21,0.1,2,0,5,1,2,3,6,4,3,0,19,-1,1,2,1,-1,-1,0,4,5,-1,2,16,2,24,6,-1,0,0,0,1,0,1,0,,0,2,2,0,4,0,1,5,0,0,0,0,0,3,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000.1
EC09059,0,23,39,3,2022,1,2,1800,0,0,0,1,50,11.19,1,0,4,1,1,12,6,4,3,1,-1,-1,0,2,2,-1,-1,0,5,-1,0,6,76,6,72,10,1,7,0,70,0,57000,1,0,52.0,1,0,0,2,9,0,7,1,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50011.19
EC47382,0,17,8,18,2022,4,2,1200,0,0,0,2,4,26.03,1,0,7,0,1,5,8,3,2,1,-1,-1,0,1,0,-1,-1,0,5,8,0,5,68,3,60,10,1,10,3,60,1,123000,1,0,54.0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,44.0,0,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026.03
EC27714,0,18,27,11,2022,3,6,1400,0,0,0,2,3,0.97,0,0,5,1,0,0,1,2,0,1,-1,-1,1,0,0,-1,-1,0,3,26,2,2,0,-1,44,0,-1,0,0,30,1,12000,0,0,47.0,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,35.0,0,3,1,2,0,0,2,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.97
EC25819,0,27,97,1,2022,3,3,200,0,0,0,1,3,362.5,0,0,4,1,1,3,6,4,3,1,20,-1,0,0,2,-1,-1,0,5,82,0,4,40,4,48,10,1,4,0,60,1,43000,1,0,27.0,1,0,0,2,10,4,0,1,9,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362.5
EC16546,0,8,-1,23,2022,1,1,1500,0,0,0,2,75,0.29,0,0,6,1,1,0,7,2,2,1,-1,-1,1,0,0,-1,-1,0,3,-1,5,2,0,-1,24,6,-1,0,0,40,1,9300,0,0,24.0,2,0,0,2,10,20,0,1,4,0,0,0,0,0,0,0,72.0,0,1,2,2,0,0,1,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000.29
EC31594,0,8,34,12,2022,3,7,2300,0,2,0,2,41,25.23,0,0,0,2,0,9,7,3,2,2,-1,-1,1,1,1,-1,-1,0,1,34,1,4,0,-1,57,0,-1,0,0,35,1,40000,0,0,18.0,1,0,0,2,7,0,0,3,0,0,0,0,0,5,0,0,25.0,2,1,2,2,0,0,2,5,0,0,0,0,0,5,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41025.23
EC28626,0,0,83,8,2022,3,3,1200,0,0,0,2,58,7.09,0,0,1,2,1,1,1,3,0,1,-1,-1,4,0,0,-1,-1,0,3,87,3,2,0,-1,44,0,-1,0,0,30,1,19000,0,0,34.0,2,0,0,0,7,0,1,3,0,0,0,0,0,0,0,0,36.0,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58007.09
EC14318,0,0,89,20,2022,1,5,1700,0,0,0,2,69,31.62,0,0,2,1,0,0,2,2,0,1,-1,-1,1,1,1,-1,-1,0,3,92,2,2,0,-1,38,0,-1,0,0,30,1,18000,0,0,54.0,1,6,3,0,2,0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,25.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,69031.62
EC19958,0,0,7,11,2022,2,6,600,0,2,0,2,18,7.42,0,0,5,2,0,1,5,3,2,3,-1,-1,1,0,1,-1,-1,0,1,7,1,4,0,-1,56,4,-1,0,0,35,1,28000,0,0,51.0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,38.0,1,1,2,2,0,0,2,5,0,0,0,0,0,6,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18007.42
EC37265,0,8,-1,13,2022,4,4,700,0,0,0,2,75,7.69,4,1,0,1,3,4,3,3,0,1,-1,-1,1,1,0,-1,-1,0,7,-1,1,2,0,-1,22,3,-1,0,0,45,1,4300,0,0,21.0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,30.0,1,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75007.69
EC31769,0,0,29,22,2022,3,3,1300,0,0,0,2,11,27.25,0,0,0,0,0,5,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,28,0,6,18,1,71,10,-1,0,0,45,1,124000,1,0,46.0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,31.0,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11027.25
EC34634,0,8,-1,5,2022,4,3,900,0,1,0,3,75,10.43,0,0,5,1,0,0,1,2,0,3,-1,-1,0,0,0,-1,-1,0,3,-1,1,2,0,-1,22,3,-1,0,0,45,1,8100,0,0,48.0,2,0,0,2,3,0,0,1,0,0,0,0,0,5,0,0,70.0,0,1,2,2,0,0,2,3,0,0,0,0,0,5,1,1,75.0,2,1,0,1,0,0,0,3,1,0,0,0,0,1,1,75010.43
EC15529,0,23,39,28,2022,1,6,800,0,0,0,1,50,0.13,1,0,1,1,0,3,6,4,3,1,19,6,0,0,0,-1,-1,0,0,39,-1,1,0,-1,17,8,-1,0,0,0,1,0,0,0,39.0,1,0,3,2,17,0,0,6,0,0,0,2,1,2,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.13
EC35825,0,26,-1,4,2022,4,2,2100,0,0,0,1,3,352.3,5,1,0,1,1,6,6,4,3,1,1,-1,0,4,2,-1,-1,0,8,-1,5,4,40,4,48,10,1,4,0,60,1,25000,1,0,18.0,1,0,0,2,10,20,0,1,7,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.3
EC40759,0,2,3,22,2022,4,6,1300,0,1,0,2,25,0.36,0,0,5,2,2,4,7,3,2,3,-1,-1,4,0,0,-1,-1,0,2,3,1,5,1,0,57,0,-1,0,0,35,1,35000,1,0,40.0,1,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,28.0,1,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000.36
EC14754,0,3,56,18,2022,1,3,700,0,0,0,1,109,2.26,0,0,4,1,0,3,6,4,3,0,8,13,0,0,1,-1,-1,0,3,57,2,2,0,-1,24,6,-1,0,0,35,1,6500,0,0,21.0,0,2,2,0,4,0,1,8,0,0,0,0,0,0,2,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109002.26
EC33518,0,0,29,30,2022,3,4,1400,0,0,0,2,82,5.45,0,0,3,1,0,0,3,1,0,1,-1,-1,1,0,0,-1,-1,0,1,28,2,4,0,-1,48,0,-1,0,2,40,1,24000,0,0,42.0,1,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,33.0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82005.45
EC69677,0,8,70,25,2022,7,2,800,0,2,0,3,16,4.72,0,0,2,1,0,0,2,2,0,2,-1,-1,6,0,0,-1,-1,0,2,71,1,4,1,0,66,0,-1,0,0,40,1,42000,1,0,73.0,1,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,75.0,0,1,2,0,0,0,1,3,0,0,0,0,0,1,1,1,73.0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,1,16004.72
EC29730,0,23,39,17,2022,3,5,700,0,0,0,2,46,22.13,0,0,6,0,2,5,7,3,2,1,-1,-1,1,0,3,-1,-1,0,2,39,0,4,4,2,48,10,-1,0,0,40,1,8000,1,0,33.0,2,0,3,2,7,0,1,2,0,0,0,0,0,0,0,0,26.0,0,1,1,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46022.13
EC68576,0,16,24,27,2022,7,4,1200,0,0,0,2,19,25.66,0,0,0,1,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,24,0,4,4,1,52,0,-1,0,0,55,0,66000,1,1,2.0,2,3,3,0,6,0,0,1,0,0,0,0,0,4,1,1,1.0,1,2,1,2,0,0,2,4,0,0,0,0,0,2,1,1,22.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19025.66
EC30532,0,0,2,2,2022,3,4,1800,0,0,0,2,4,13.98,1,0,6,1,1,0,7,3,2,1,-1,-1,0,1,1,-1,-1,0,5,2,0,6,16,1,72,10,-1,0,1,60,0,158000,1,0,67.0,2,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,,2,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013.98
EC21015,0,23,39,16,2022,2,4,800,0,0,0,1,50,0.51,1,0,1,1,0,6,6,4,3,1,1,-1,0,0,0,-1,-1,0,0,39,-1,2,0,-1,24,10,1,4,0,0,1,0,0,0,46.0,1,0,0,0,17,14,0,6,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.51
EC35380,0,8,45,24,2022,3,5,1800,0,0,0,2,6,0.22,1,0,1,1,0,0,5,2,0,1,-1,-1,6,0,0,-1,-1,0,0,46,-1,1,0,-1,12,8,1,4,0,0,1,0,0,1,26.0,2,0,0,0,6,0,0,1,0,0,0,0,0,4,1,0,22.0,1,1,2,2,0,0,1,2,0,0,0,0,0,1,1,1,34.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.22
EC34380,0,17,36,31,2022,3,5,1400,0,0,0,2,6,0.05,1,0,0,1,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,0,36,-1,1,0,-1,15,8,-1,0,0,0,1,0,0,0,65.0,1,0,0,2,13,0,1,1,0,0,0,0,0,1,0,0,45.0,0,1,2,2,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.05
EC34882,0,8,34,4,2022,4,2,1700,0,0,0,2,39,0.1,0,0,5,1,3,4,7,3,0,1,-1,-1,1,1,0,-1,-1,0,4,34,-1,4,0,-1,72,0,-1,0,0,0,1,0,0,0,22.0,2,2,2,0,0,0,0,5,0,0,0,0,0,3,2,1,40.0,0,3,4,0,0,0,1,5,0,0,0,0,0,1,1,1,31.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39000.1
EC20295,0,0,29,14,2022,2,2,700,0,0,0,2,11,28.45,0,0,0,1,0,4,1,3,1,1,-1,-1,1,0,0,-1,-1,0,2,28,2,5,4,0,94,0,-1,0,0,35,1,37000,1,1,12.0,0,0,0,0,6,0,1,1,0,0,0,0,0,4,1,0,44.0,1,1,2,0,0,0,1,5,0,0,0,0,0,1,1,1,74.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11028.45
EC10877,0,1,-1,11,2022,1,3,1700,0,0,0,2,3,251.26,0,0,6,4,0,2,7,3,0,1,-1,-1,0,1,2,-1,-1,0,2,-1,1,4,10,0,44,5,-1,0,0,40,1,25000,1,0,56.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57.0,1,1,2,2,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.26
EC12955,0,19,76,19,2022,1,4,700,0,0,0,2,6,0.06,0,0,2,1,0,1,0,1,4,1,-1,-1,1,1,1,1,-1,0,4,77,-1,3,0,-1,33,5,-1,0,0,0,1,0,0,0,38.0,1,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,20.0,1,1,1,2,0,0,2,1,0,0,0,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.06
EC23597,0,7,-1,20,2022,2,1,1800,0,0,0,1,81,0.88,3,1,0,2,0,6,6,4,3,1,1,2,8,0,2,-1,-1,0,7,-1,4,2,0,-1,22,8,-1,0,0,55,3,5000,0,0,44.0,1,0,0,0,7,0,0,3,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81000.88
EC21205,0,0,8,12,2022,2,7,1300,0,0,0,2,4,24.62,1,0,6,1,1,0,7,2,2,1,-1,-1,0,0,0,-1,-1,0,5,8,0,4,16,1,48,12,-1,0,3,60,1,103000,1,0,49.0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,59.0,0,1,2,2,0,0,1,3,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024.62
EC39183,0,0,29,14,2022,4,5,700,0,0,0,2,4,6.45,1,0,0,1,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,28,0,4,16,1,48,8,-1,0,3,60,1,132000,1,0,23.0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,34.0,0,1,2,0,0,0,1,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006.45
EC34593,0,0,29,2,2022,4,7,1400,0,0,0,2,11,26.43,0,0,0,4,0,0,0,3,0,1,-1,-1,0,0,0,-1,-1,0,5,28,0,5,18,1,59,10,-1,0,3,60,1,124000,1,0,69.0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,22.0,1,1,2,0,0,0,2,5,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11026.43
EC10331,0,1,-1,2,2022,1,1,1900,0,0,0,1,3,188.96,5,1,6,1,1,3,6,4,3,1,19,-1,0,1,2,-1,-1,0,7,-1,4,2,0,-1,22,3,-1,0,0,55,1,2400,0,0,23.0,1,2,0,2,4,0,0,6,0,0,0,0,0,0,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188.96
EC25488,0,27,60,2,2022,3,4,1000,0,0,0,2,6,0.05,0,0,5,1,0,0,1,3,0,1,-1,-1,6,1,0,-1,-1,0,4,61,-1,4,0,-1,64,0,-1,0,1,0,1,0,0,0,29.0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,26.0,0,1,2,0,0,0,2,4,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.05
EC34441,0,7,-1,20,2022,3,1,1000,0,0,0,1,15,0.18,1,0,1,1,0,3,6,4,3,0,22,-1,0,0,0,-1,-1,0,0,-1,-1,1,0,-1,15,8,1,4,0,0,1,0,0,0,,0,2,2,2,7,0,0,6,0,0,0,0,0,3,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.18
EC28647,0,22,-1,12,2022,3,7,1700,0,0,0,1,42,0.1,3,1,6,3,2,3,6,4,3,1,13,-1,1,1,0,-1,-1,1,4,-1,-1,2,0,-1,24,8,-1,0,0,0,1,0,0,0,21.0,1,2,0,2,11,0,0,7,0,0,0,0,0,5,0,2,,2,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000.1
